customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01341,Female,1,Yes,No,38,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),97.14,3695.45,Yes
CUST-01342,Female,0,Yes,No,9,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,58.79,514.03,No
CUST-01343,Female,0,No,No,8,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,Yes,One year,No,Mailed check,68.06,544.38,No
CUST-01344,Male,0,Yes,Yes,41,Yes,Yes,DSL,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),62.85,2584.88,No
CUST-01345,Female,0,Yes,No,13,Yes,No,DSL,Yes,No internet service,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),65.99000000000001,870.12,Yes
CUST-01346,Male,1,No,No,72,No,No phone service,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,41.63,3016.05,Yes
CUST-01347,Male,0,Yes,Yes,62,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,52.6,3264.49,Yes
CUST-01348,Male,1,No,No,51,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,140.0,7119.0,Yes
CUST-01349,Male,0,Yes,Yes,53,Yes,No,Fiber optic,Yes,No,No,No internet service,No,Yes,One year,Yes,Electronic check,105.57,5604.52,Yes
CUST-01350,Male,0,Yes,No,43,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,106.38,4587.46,Yes
CUST-01351,Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,97.72,387.25,No
CUST-01352,Male,0,Yes,Yes,28,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),37.510000000000005,1044.52,No
CUST-01353,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),97.18,3547.98,Yes
CUST-01354,Male,0,No,No,66,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),88.01,5782.8,Yes
CUST-01355,Male,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No,One year,No,Credit card (automatic),62.46,1009.23,No
CUST-01356,Female,1,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,92.7,3358.12,Yes
CUST-01357,Male,0,Yes,Yes,25,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,68.77000000000001,1712.42,No
CUST-01358,Male,0,Yes,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.91,553.82,Yes
CUST-01359,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No,Two year,Yes,Electronic check,78.98,544.83,No
CUST-01360,Male,0,Yes,Yes,26,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,75.79,1970.54,No
CUST-01361,Female,0,No,No,6,Yes,No,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.09,396.53,No
CUST-01362,Female,0,Yes,Yes,4,Yes,No,DSL,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,97.56,386.28,No
CUST-01363,Male,0,Yes,No,25,Yes,No,DSL,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,54.12,1415.21,No
CUST-01364,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,39.01,537.09,No
CUST-01365,Female,1,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),65.69,2655.15,Yes
CUST-01366,Female,0,No,No,1,No,No phone service,DSL,No internet service,No internet service,No,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),57.53,68.41,No
CUST-01367,Male,1,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,One year,Yes,Electronic check,75.64,1666.25,Yes
CUST-01368,Female,0,Yes,Yes,33,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.92,1709.78,No
CUST-01369,Male,0,No,No,70,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),115.04,8020.8,No
CUST-01370,Male,0,No,No,46,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,75.65,3488.4,No
CUST-01371,Male,0,No,No,64,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),53.8,3428.87,No
CUST-01372,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),98.77,2460.53,No
CUST-01373,Male,0,No,Yes,32,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),66.68,2124.1,Yes
CUST-01374,Female,0,No,No,30,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Two year,No,Electronic check,77.08,2293.12,No
CUST-01375,Male,0,No,No,64,Yes,Yes,No,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),46.82,2963.43,No
CUST-01376,Male,0,Yes,Yes,70,Yes,Yes,No,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Electronic check,41.05,2881.28,Yes
CUST-01377,Female,0,No,No,70,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,64.33,4501.78,Yes
CUST-01378,Female,1,Yes,Yes,54,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,127.98,6904.91,No
CUST-01379,Male,0,No,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,80.2,2902.38,Yes
CUST-01380,Female,1,No,No,39,Yes,No,No,Yes,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,36.67,1439.17,No
CUST-01381,Male,0,Yes,No,71,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),73.39,5205.35,Yes
CUST-01382,Female,1,No,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),97.85,2018.02,Yes
CUST-01383,Male,1,No,Yes,25,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Two year,Yes,Electronic check,63.95,1619.11,No
CUST-01384,Female,0,Yes,No,65,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,No,One year,No,Credit card (automatic),53.34,3516.0,No
CUST-01385,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Two year,No,Credit card (automatic),74.61,2080.78,No
CUST-01386,Female,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Electronic check,97.96,1670.31,Yes
CUST-01387,Female,0,No,No,40,Yes,Yes,DSL,No,No internet service,Yes,No,No,No,Two year,No,Bank transfer (automatic),39.85,1569.23,No
CUST-01388,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.86,1393.17,Yes
CUST-01389,Female,0,Yes,Yes,65,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),101.25,6569.57,No
CUST-01390,Male,1,No,Yes,66,Yes,No,No,No,Yes,No,No,No internet service,No,Two year,Yes,Mailed check,28.42,1935.63,No
CUST-01391,Male,0,Yes,Yes,22,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No internet service,Two year,No,Credit card (automatic),60.23,1311.21,No
CUST-01392,Female,0,Yes,Yes,38,Yes,Yes,No,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),44.72,1694.68,No
CUST-01393,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,No,Electronic check,92.75,6556.18,Yes
CUST-01394,Female,0,Yes,Yes,54,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,90.82,,Yes
CUST-01395,Female,0,No,No,15,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,52.16,764.4,No
CUST-01396,Male,0,No,No,43,No,No phone service,No,Yes,Yes,No,No,Yes,No internet service,Two year,No,Mailed check,37.19,1617.54,No
CUST-01397,Male,0,No,No,45,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,66.78999999999999,2969.78,No
CUST-01398,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,113.91,5351.34,Yes
CUST-01399,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),120.98,84.68599999999999,Yes
CUST-01400,Female,0,Yes,No,21,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),57.36,1194.75,No
CUST-01401,Male,0,Yes,Yes,62,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,55.48,3434.02,Yes
CUST-01402,Female,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.29,1794.95,Yes
CUST-01403,Female,1,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,102.47,2141.87,Yes
CUST-01404,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,101.91,2363.35,Yes
CUST-01405,Male,0,Yes,Yes,12,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),57.98,739.25,Yes
CUST-01406,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,103.5,1145.29,Yes
CUST-01407,Female,0,No,No,25,Yes,No,DSL,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),49.08,1209.8,Yes
CUST-01408,Male,0,No,Yes,63,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,Two year,Yes,Electronic check,71.72,4519.64,No
CUST-01409,Female,0,No,Yes,0,Yes,Yes,DSL,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,77.95,0.0,Yes
CUST-01410,Female,0,No,No,20,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),45.42,926.19,Yes
CUST-01411,Female,1,No,Yes,4,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Mailed check,99.33,403.08,Yes
CUST-01412,Male,0,Yes,Yes,40,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,81.56,3230.84,Yes
CUST-01413,Male,1,No,Yes,18,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,One year,No,Electronic check,87.04,1588.68,No
CUST-01414,Female,0,Yes,No,57,Yes,Yes,DSL,Yes,No,No internet service,No,No,No,One year,No,Bank transfer (automatic),58.81,3371.51,No
CUST-01415,Female,1,Yes,Yes,42,Yes,No,DSL,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,66.22999999999999,2811.56,Yes
CUST-01416,Male,0,Yes,Yes,57,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),55.23,3137.78,No
CUST-01417,Male,0,Yes,No,46,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),34.32,1584.74,Yes
CUST-01418,Male,1,Yes,Yes,32,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),90.71,2879.02,No
CUST-01419,Female,1,No,Yes,62,Yes,No,DSL,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),48.91,3031.4,Yes
CUST-01420,Male,0,No,No,34,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),106.66,3634.38,No
CUST-01421,Male,0,No,No,69,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Two year,No,Bank transfer (automatic),66.77,4594.41,No
CUST-01422,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,97.22,7006.69,No
CUST-01423,Female,0,No,No,42,Yes,Yes,No,Yes,Yes,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),42.870000000000005,1803.9,Yes
CUST-01424,Male,0,Yes,No,49,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,One year,No,Bank transfer (automatic),80.39,3930.11,No
CUST-01425,Female,1,No,Yes,18,Yes,No,Fiber optic,No,No,No,Yes,No,No internet service,One year,No,Electronic check,86.79,1590.17,Yes
CUST-01426,Female,0,No,No,59,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.19,6378.52,No
CUST-01427,Female,0,Yes,Yes,49,Yes,Yes,No,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,50.97,2500.19,No
CUST-01428,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.2,6028.66,Yes
CUST-01429,Female,0,No,No,19,Yes,Yes,DSL,No,No internet service,No,No,Yes,Yes,One year,Yes,Electronic check,48.6,,No
CUST-01430,Male,0,No,No,57,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,55.88,3175.62,No
CUST-01431,Male,0,Yes,Yes,34,Yes,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,37.239999999999995,1285.3,No
CUST-01432,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,103.9,1324.48,Yes
CUST-01433,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,98.96,1196.13,Yes
CUST-01434,Male,1,Yes,Yes,41,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,115.46,4690.22,Yes
CUST-01435,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),33.91,792.25,No
CUST-01436,Female,1,Yes,No,7,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,113.2,788.9,Yes
CUST-01437,Female,0,No,Yes,31,Yes,No,DSL,No internet service,No,No internet service,No,Yes,No internet service,Two year,Yes,Credit card (automatic),41.89,1306.58,No
CUST-01438,Female,0,Yes,No,47,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),39.78,1857.66,No
CUST-01439,Male,0,No,No,23,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,63.81,1448.64,Yes
CUST-01440,Female,0,Yes,No,69,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,47.93,3298.48,No
CUST-01441,Female,0,No,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,79.96,4481.6,No
CUST-01442,Male,0,No,Yes,37,Yes,Yes,DSL,No internet service,No,No,No internet service,No internet service,No internet service,One year,No,Mailed check,68.64,2551.21,No
CUST-01443,Female,0,No,Yes,68,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,66.99000000000001,4561.4,Yes
CUST-01444,Female,0,No,Yes,31,Yes,No,No,No,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.61,1364.17,No
CUST-01445,Female,0,No,No,10,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),121.35,1250.25,Yes
CUST-01446,Female,0,Yes,No,2,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,61.45,129.56,No
CUST-01447,Male,0,No,No,68,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),50.91,3449.43,No
CUST-01448,Female,0,No,No,70,Yes,No,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,85.15,5968.98,Yes
CUST-01449,Female,0,Yes,Yes,53,Yes,No,No,No,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Credit card (automatic),48.24,2561.84,No
CUST-01450,Male,0,Yes,No,7,No,No phone service,DSL,No,No,No,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),49.42,342.43,No
CUST-01451,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,90.73,1899.47,No
CUST-01452,Male,0,Yes,Yes,2,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),93.18,206.06,No
CUST-01453,Male,0,Yes,Yes,3,No,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),94.82,319.02,Yes
CUST-01454,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,94.08,1558.64,Yes
CUST-01455,Female,1,No,Yes,41,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,No,Two year,Yes,Electronic check,49.51,2054.52,No
CUST-01456,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,Two year,Yes,Credit card (automatic),87.63,350.92,No
CUST-01457,Female,1,No,No,71,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,No,One year,Yes,Mailed check,39.16,2785.09,Yes
CUST-01458,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,One year,Yes,Electronic check,103.95,3457.38,Yes
CUST-01459,Male,0,No,No,19,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),88.42,1626.88,Yes
CUST-01460,Female,0,Yes,No,37,No,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,123.1,4571.0,Yes
CUST-01461,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,35.269999999999996,2036.04,Yes
CUST-01462,Female,1,Yes,Yes,22,No,No phone service,Fiber optic,No,No internet service,No,No,No,Yes,Two year,No,Credit card (automatic),61.32,1335.27,No
CUST-01463,Male,0,No,Yes,3,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No,Month-to-month,No,Electronic check,113.61,312.95,Yes
CUST-01464,Male,0,Yes,Yes,3,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,No,Mailed check,60.35,213.85,No
CUST-01465,Female,0,No,No,62,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.39,5445.05,Yes
CUST-01466,Male,0,Yes,Yes,8,Yes,No,DSL,No,Yes,No,Yes,No internet service,Yes,One year,Yes,Electronic check,67.9,551.57,Yes
CUST-01467,Female,0,No,No,46,Yes,Yes,DSL,No internet service,No internet service,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),69.50999999999999,3217.92,No
CUST-01468,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),87.86,2468.01,No
CUST-01469,Male,0,No,No,56,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,72.59,4076.33,No
CUST-01470,Male,1,Yes,No,4,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.08,395.02,Yes
CUST-01471,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),97.22,6328.55,No
CUST-01472,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No,Two year,Yes,Credit card (automatic),78.73,3922.33,No
CUST-01473,Male,0,Yes,Yes,32,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,67.65,2153.22,Yes
CUST-01474,Female,1,Yes,No,15,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No,One year,Yes,Mailed check,64.42,967.01,No
CUST-01475,Female,1,No,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,113.57,8032.67,Yes
CUST-01476,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,One year,Yes,Credit card (automatic),88.55,1959.64,No
